company,date,revenue,expense,cogs,gross_profit,operating_profit,net_profit,category,region
BetaLtd,2023-06-01,1401.99,996.4,660.0,741.99,456.72,316.85,Operations,East
BetaLtd,2023-06-02,1656.06,2028.34,1306.29,349.77,-414.66,-526.2,Marketing,West
BetaLtd,2023-06-03,1543.37,2960.88,2045.52,-502.15,-1225.68,-1355.35,Marketing,East
BetaLtd,2023-06-04,1461.62,1458.32,925.07,536.55,10.87,-83.67,Marketing,East
BetaLtd,2023-06-05,1386.55,1228.77,669.48,717.07,278.66,162.7,HR,West
BetaLtd,2023-06-06,984.63,402.38,227.13,757.49,659.92,524.44,HR,South
BetaLtd,2023-06-07,1393.17,1497.3,925.81,467.36,119.51,22.29,Marketing,East
BetaLtd,2023-06-08,1624.84,1817.64,940.95,683.89,210.27,123.28,Marketing,North
BetaLtd,2023-06-09,1170.76,901.19,480.35,690.4,486.11,417.77,HR,West
BetaLtd,2023-06-10,1187.04,1235.0,747.81,439.23,133.3,56.07,Marketing,South
BetaLtd,2023-06-11,1233.44,856.41,541.65,691.79,413.98,334.58,Operations,East
BetaLtd,2023-06-12,1164.94,657.35,408.4,756.54,589.82,495.42,IT,South
BetaLtd,2023-06-13,1642.25,928.9,577.58,1064.67,795.55,690.44,IT,North
BetaLtd,2023-06-14,1372.84,968.26,503.24,869.6,517.12,376.21,IT,East
BetaLtd,2023-06-15,1156.3,820.31,572.78,583.51,378.58,323.34,Operations,South
BetaLtd,2023-06-16,1524.45,1163.02,616.12,908.33,660.46,563.93,IT,South
BetaLtd,2023-06-17,1404.89,926.27,517.18,887.71,671.27,553.95,IT,East
BetaLtd,2023-06-18,1454.98,1359.38,895.82,559.16,197.83,131.92,Operations,North
BetaLtd,2023-06-19,1236.27,822.0,489.06,747.21,527.36,434.89,HR,West
BetaLtd,2023-06-20,1508.79,1296.6,658.9,849.89,445.83,335.98,Marketing,North
BetaLtd,2023-06-21,1741.74,1905.15,1312.99,428.75,-200.59,-340.57,Marketing,North
BetaLtd,2023-06-22,759.41,294.18,202.75,556.66,453.33,324.37,HR,South
BetaLtd,2023-06-23,831.43,513.91,305.68,525.75,337.25,223.19,Operations,South
BetaLtd,2023-06-24,941.6,466.33,245.23,696.37,567.86,493.64,HR,West
BetaLtd,2023-06-25,1535.59,965.24,494.09,1041.51,733.56,682.65,IT,East
BetaLtd,2023-06-26,1629.7,1415.24,775.57,854.13,372.93,270.87,IT,North
BetaLtd,2023-06-27,1649.33,1466.48,954.54,694.8,309.2,189.25,Marketing,East
BetaLtd,2023-06-28,1483.88,1093.59,592.12,891.77,471.56,406.77,Marketing,South
BetaLtd,2023-06-29,1383.36,1241.52,753.44,629.93,152.47,83.08,Operations,North
BetaLtd,2023-06-30,1460.26,1239.15,653.22,807.04,515.41,394.82,Operations,South
BetaLtd,2023-07-01,1249.17,1307.2,869.46,379.71,-9.37,-84.28,Operations,West
BetaLtd,2023-07-02,1191.31,843.76,562.65,628.66,347.05,267.25,IT,North
BetaLtd,2023-07-03,1360.0,1127.07,637.35,722.65,289.45,139.93,Marketing,East
BetaLtd,2023-07-04,1280.38,939.09,554.76,725.61,428.26,297.47,Marketing,South
BetaLtd,2023-07-05,921.44,381.45,209.73,711.7,602.76,484.14,HR,East
BetaLtd,2023-07-06,1158.07,764.11,407.32,750.75,512.4,375.5,Operations,South
BetaLtd,2023-07-07,1310.49,1061.1,653.55,656.94,329.84,211.04,Operations,North
BetaLtd,2023-07-08,1260.41,1077.83,708.22,552.19,185.75,58.67,IT,East
BetaLtd,2023-07-09,1460.65,1271.33,778.02,682.63,408.26,305.7,Marketing,East
BetaLtd,2023-07-10,1223.98,761.56,459.01,764.96,495.03,438.29,IT,North
BetaLtd,2023-07-11,1262.53,1021.25,604.07,658.46,269.15,201.88,IT,North
BetaLtd,2023-07-12,1137.09,573.42,378.86,758.23,576.79,489.54,IT,South
BetaLtd,2023-07-13,1577.45,976.51,628.55,948.9,679.43,567.35,IT,West
BetaLtd,2023-07-14,1063.14,681.55,347.48,715.65,510.55,424.39,IT,North
BetaLtd,2023-07-15,1932.71,2934.81,1601.39,331.32,-581.8,-729.75,Marketing,West
BetaLtd,2023-07-16,1007.8,722.4,430.69,577.11,309.4,207.13,HR,North
BetaLtd,2023-07-17,1634.46,1042.37,676.1,958.36,692.06,579.25,IT,West
BetaLtd,2023-07-18,943.19,1639.24,1142.61,-199.42,-608.82,-722.22,Marketing,South
BetaLtd,2023-07-19,1079.34,597.78,317.56,761.78,629.36,552.91,Operations,South
BetaLtd,2023-07-20,1286.27,948.47,552.78,733.49,532.73,395.86,Operations,East
BetaLtd,2023-07-21,1492.34,2372.71,1592.63,-100.29,-632.2,-697.18,Marketing,South
BetaLtd,2023-07-22,1040.64,686.94,449.49,591.15,348.03,263.34,Operations,South
BetaLtd,2023-07-23,1445.79,1128.27,761.56,684.23,358.84,294.53,Marketing,North
BetaLtd,2023-07-24,1608.7,1370.43,917.95,690.75,219.35,166.54,IT,West
BetaLtd,2023-07-25,1753.65,1911.74,1245.38,508.27,-115.8,-182.03,Marketing,West
BetaLtd,2023-07-26,1447.57,1141.24,623.69,823.88,481.44,401.42,IT,West
BetaLtd,2023-07-27,1052.1,795.34,412.48,639.62,462.06,363.99,Operations,East
BetaLtd,2023-07-28,1132.41,875.35,601.14,531.27,254.22,116.52,HR,North
BetaLtd,2023-07-29,1028.0,529.76,354.09,673.9,566.09,451.92,HR,East
BetaLtd,2023-07-30,1750.36,1758.09,919.49,830.87,189.66,114.56,Marketing,West
BetaLtd,2023-07-31,1185.77,970.76,505.84,679.94,460.54,374.3,Operations,South
BetaLtd,2023-08-01,1021.15,1118.77,628.47,392.68,151.65,85.36,Operations,East
BetaLtd,2023-08-02,709.34,449.67,275.44,433.91,340.26,281.77,HR,North
BetaLtd,2023-08-03,1637.82,2198.97,1437.26,200.56,-402.89,-358.41,Marketing,West
BetaLtd,2023-08-04,1058.85,651.22,341.98,716.88,498.53,367.43,IT,North
BetaLtd,2023-08-05,1559.37,1849.19,1124.42,434.95,-192.68,-340.45,Marketing,West
BetaLtd,2023-08-06,1038.59,562.36,302.6,735.99,576.33,526.07,Operations,South
BetaLtd,2023-08-07,1043.55,735.93,406.99,636.56,479.25,367.16,Marketing,South
BetaLtd,2023-08-08,1017.6,951.76,573.78,443.82,224.48,147.71,Marketing,North
BetaLtd,2023-08-09,1399.25,1029.76,695.11,704.14,430.94,296.97,Operations,North
BetaLtd,2023-08-10,824.27,519.95,297.08,527.2,368.76,264.69,Operations,South
BetaLtd,2023-08-11,894.82,575.59,324.72,570.1,341.97,230.48,HR,West
BetaLtd,2023-08-12,1541.51,1740.41,1214.14,327.37,-192.03,-280.81,Marketing,North
BetaLtd,2023-08-13,1194.63,620.05,399.34,795.29,548.1,412.48,HR,North
BetaLtd,2023-08-14,893.6,687.78,419.29,474.31,243.39,137.27,HR,West
BetaLtd,2023-08-15,1229.41,619.6,369.18,860.22,735.78,652.83,IT,South
BetaLtd,2023-08-16,1484.71,1000.39,636.06,848.65,582.25,504.38,IT,West
BetaLtd,2023-08-17,1231.96,2585.91,1467.3,-235.35,-1017.32,-1159.05,Marketing,South
BetaLtd,2023-08-18,850.91,563.86,295.89,555.01,348.23,223.5,HR,South
BetaLtd,2023-08-19,932.78,681.02,448.95,483.83,228.2,164.62,Operations,South
BetaLtd,2023-08-20,1145.79,1005.72,513.16,632.63,333.73,231.83,HR,West
BetaLtd,2023-08-21,985.38,646.55,427.09,558.29,330.11,186.94,Operations,South
BetaLtd,2023-08-22,1270.73,1258.07,633.05,637.68,383.59,234.0,Operations,North
BetaLtd,2023-08-23,893.32,621.38,332.63,560.69,380.21,237.21,IT,South
BetaLtd,2023-08-24,1151.01,1015.86,554.45,596.56,362.91,304.22,Marketing,South
BetaLtd,2023-08-25,1005.03,758.81,431.27,573.76,370.02,319.05,Operations,East
BetaLtd,2023-08-26,1466.3,1026.72,701.68,764.63,420.25,365.37,Marketing,East
BetaLtd,2023-08-27,1087.85,488.45,336.96,750.89,579.05,467.91,HR,North
BetaLtd,2023-08-28,1208.07,1112.36,635.81,572.27,211.28,67.53,Marketing,East
BetaLtd,2023-08-29,1454.19,1038.42,581.22,872.98,583.7,448.22,IT,North
BetaLtd,2023-08-30,1236.45,738.54,468.64,767.81,570.54,427.6,IT,East
BetaLtd,2023-08-31,1255.23,881.23,513.46,741.77,505.2,387.79,IT,West
BetaLtd,2023-09-01,1095.9,723.0,440.35,655.55,386.8,240.45,IT,West
BetaLtd,2023-09-02,1150.92,1361.39,931.56,219.36,-64.98,-136.22,Marketing,West
BetaLtd,2023-09-03,814.82,344.22,232.93,581.88,449.5,325.68,HR,South
BetaLtd,2023-09-04,838.03,620.7,355.0,483.03,338.34,233.75,HR,North
BetaLtd,2023-09-05,1111.52,836.21,535.57,575.94,260.68,174.36,IT,East
BetaLtd,2023-09-06,1261.69,827.25,529.92,731.76,450.37,309.45,Operations,South
BetaLtd,2023-09-07,1525.41,1080.89,655.71,869.7,518.49,460.52,IT,West
BetaLtd,2023-09-08,1525.97,1372.17,776.68,749.29,369.07,254.49,IT,West
BetaLtd,2023-09-09,1321.47,763.04,488.64,832.83,558.27,425.89,IT,South
BetaLtd,2023-09-10,761.51,371.3,195.41,566.09,452.67,373.1,HR,North
BetaLtd,2023-09-11,1167.24,632.55,400.62,766.62,564.91,454.12,Operations,South
BetaLtd,2023-09-12,757.5,571.7,320.33,437.16,279.54,133.07,HR,East
BetaLtd,2023-09-13,927.96,624.08,417.46,510.5,378.53,299.16,HR,South
BetaLtd,2023-09-14,846.35,399.11,256.17,590.18,477.16,397.96,HR,South
BetaLtd,2023-09-15,934.71,577.65,289.49,645.22,452.38,366.13,HR,West
BetaLtd,2023-09-16,1246.86,965.01,590.87,655.99,360.06,298.87,Operations,West
BetaLtd,2023-09-17,1405.96,893.74,507.25,898.71,617.82,482.2,IT,West
BetaLtd,2023-09-18,862.32,666.07,449.59,412.73,194.26,75.53,HR,East
BetaLtd,2023-09-19,1267.34,2342.99,1202.4,64.93,-516.33,-598.87,Marketing,East
BetaLtd,2023-09-20,1422.32,1606.35,951.13,471.2,122.23,-18.04,Operations,West
BetaLtd,2023-09-21,1316.5,1367.7,778.13,538.36,115.37,61.43,Marketing,South
BetaLtd,2023-09-22,789.04,514.57,295.06,493.98,346.46,264.44,HR,South
BetaLtd,2023-09-23,1372.38,1133.28,731.63,640.75,197.57,97.45,Operations,West
BetaLtd,2023-09-24,1508.54,1150.71,737.7,770.84,331.9,273.33,Operations,West
BetaLtd,2023-09-25,1213.51,1004.94,599.56,613.94,334.55,222.25,Operations,East
BetaLtd,2023-09-26,1390.36,1274.0,747.79,642.57,323.74,181.29,Operations,North
BetaLtd,2023-09-27,1306.47,944.68,492.4,814.07,551.92,410.63,Operations,North
BetaLtd,2023-09-28,946.73,447.64,305.22,641.52,486.61,434.56,HR,East
BetaLtd,2023-09-29,886.41,665.5,444.15,442.27,214.52,118.03,Operations,North
BetaLtd,2023-09-30,1150.0,1029.97,710.76,439.23,197.23,144.63,HR,West
BetaLtd,2023-10-01,1011.88,713.0,379.06,632.83,376.06,247.05,HR,North
BetaLtd,2023-10-02,1089.45,941.86,565.64,523.81,236.61,139.36,IT,North
BetaLtd,2023-10-03,1369.83,666.2,371.33,998.5,843.04,783.14,IT,South
BetaLtd,2023-10-04,1405.51,775.99,466.81,938.7,686.17,543.77,IT,East
BetaLtd,2023-10-05,1033.35,911.07,631.89,401.46,68.4,-11.16,IT,East
BetaLtd,2023-10-06,1357.09,1046.45,716.17,640.92,408.06,280.87,IT,South
BetaLtd,2023-10-07,889.99,409.07,261.92,628.07,534.68,438.66,HR,South
BetaLtd,2023-10-08,1828.52,1652.37,883.18,945.34,499.53,364.99,Marketing,North
BetaLtd,2023-10-09,1328.79,1042.2,526.02,802.77,490.17,360.8,IT,East
BetaLtd,2023-10-10,1480.66,702.27,433.56,1047.1,797.31,725.22,IT,South
BetaLtd,2023-10-11,1258.11,816.94,444.09,814.03,640.66,570.9,Marketing,South
BetaLtd,2023-10-12,903.99,465.03,234.32,669.66,505.25,431.34,HR,East
BetaLtd,2023-10-13,863.34,736.64,412.83,450.51,212.93,59.46,HR,West
BetaLtd,2023-10-14,1233.66,908.88,465.26,768.4,545.94,454.41,Operations,East
BetaLtd,2023-10-15,855.9,732.05,498.51,357.39,140.3,30.78,Operations,South
BetaLtd,2023-10-16,1129.94,754.02,415.02,714.92,463.26,370.14,HR,West
BetaLtd,2023-10-17,1314.4,1026.41,533.46,780.94,449.61,395.18,Operations,West
BetaLtd,2023-10-18,1206.07,890.55,529.19,676.88,485.25,383.98,IT,East
BetaLtd,2023-10-19,1081.65,517.59,311.59,770.07,664.63,530.21,HR,East
BetaLtd,2023-10-20,1262.59,1022.47,665.0,597.59,267.55,217.49,Marketing,East
BetaLtd,2023-10-21,922.67,591.92,339.83,582.84,461.66,401.46,HR,South
BetaLtd,2023-10-22,1277.9,1323.89,816.53,461.37,43.79,-40.29,Marketing,South
BetaLtd,2023-10-23,1175.6,1068.26,653.94,521.66,203.09,124.22,Marketing,South
BetaLtd,2023-10-24,1495.04,896.71,491.1,1003.94,742.21,662.17,IT,North
BetaLtd,2023-10-25,1420.96,1136.95,747.68,673.28,294.43,232.25,Marketing,South
BetaLtd,2023-10-26,1160.92,628.5,316.72,844.2,654.68,529.03,IT,North
BetaLtd,2023-10-27,1296.69,822.12,513.07,783.62,559.44,464.48,IT,East
BetaLtd,2023-10-28,1449.88,1396.94,821.94,627.95,252.63,83.34,Operations,West
BetaLtd,2023-10-29,1340.88,957.54,636.97,703.91,393.83,288.07,Operations,East
BetaLtd,2023-10-30,1482.0,1688.67,1145.51,336.49,-151.17,-257.21,Operations,West
BetaLtd,2023-10-31,1433.43,783.93,470.36,963.07,688.58,603.39,IT,South
BetaLtd,2023-11-01,1190.37,451.06,249.02,941.35,797.93,720.42,HR,South
BetaLtd,2023-11-02,1336.57,1128.0,579.76,756.8,434.08,377.11,Operations,East
BetaLtd,2023-11-03,1533.95,1561.62,831.22,702.74,282.84,147.71,Marketing,South
BetaLtd,2023-11-04,1332.89,964.09,654.08,678.82,304.42,240.52,IT,East
BetaLtd,2023-11-05,1866.35,1501.36,988.2,878.15,339.01,251.65,Marketing,North
BetaLtd,2023-11-06,1796.12,1953.92,991.11,805.01,334.36,275.73,Marketing,North
BetaLtd,2023-11-07,1203.93,769.08,499.17,704.76,422.69,349.37,HR,West
BetaLtd,2023-11-08,1707.37,1806.2,964.72,742.65,255.65,111.18,Marketing,North
BetaLtd,2023-11-09,1349.7,687.27,362.03,987.68,814.91,743.85,HR,North
BetaLtd,2023-11-10,1356.49,1381.81,948.44,408.05,-131.51,-281.47,Operations,West
BetaLtd,2023-11-11,1436.32,1190.82,759.51,676.81,361.69,270.72,IT,East
BetaLtd,2023-11-12,1001.87,438.77,306.11,695.76,521.4,422.48,HR,East
BetaLtd,2023-11-13,1519.01,1283.24,717.57,801.44,412.81,274.19,Operations,North
BetaLtd,2023-11-14,1133.11,1284.06,765.55,367.56,-117.46,-180.36,Operations,West
BetaLtd,2023-11-15,1499.72,846.77,486.28,1013.44,738.04,620.88,IT,East
BetaLtd,2023-11-16,1200.83,1018.49,545.32,655.51,368.38,286.32,IT,East
BetaLtd,2023-11-17,971.32,416.38,229.84,741.48,617.16,532.04,HR,East
BetaLtd,2023-11-18,1315.13,951.06,660.1,655.04,375.17,315.55,Operations,South
BetaLtd,2023-11-19,1592.58,1045.07,651.0,941.58,722.38,632.74,IT,North
BetaLtd,2023-11-20,1329.73,894.34,588.62,741.11,525.34,461.71,IT,South
BetaLtd,2023-11-21,1752.66,1333.61,807.1,945.56,469.94,398.21,Operations,West
BetaLtd,2023-11-22,1309.18,1327.87,797.94,511.24,154.39,101.17,Operations,North
BetaLtd,2023-11-23,1534.74,994.76,542.87,991.87,765.56,652.63,IT,South
BetaLtd,2023-11-24,1408.09,996.99,628.84,779.26,436.68,381.68,IT,East
BetaLtd,2023-11-25,1955.17,1648.57,1090.83,864.33,391.16,304.79,Marketing,North
BetaLtd,2023-11-26,1367.14,1332.74,702.56,664.58,245.46,110.51,Operations,East
BetaLtd,2023-11-27,1760.94,1239.97,865.57,895.37,479.33,375.94,Operations,West
BetaLtd,2023-11-28,1236.3,710.22,396.69,839.61,676.44,568.34,IT,East
BetaLtd,2023-11-29,1394.52,663.59,437.29,957.23,734.0,675.97,IT,South
BetaLtd,2023-11-30,1235.13,777.76,447.88,787.24,479.29,389.9,Operations,East
BetaLtd,2023-12-01,1830.07,1110.58,696.84,1133.23,756.35,680.77,IT,North
BetaLtd,2023-12-02,1332.43,857.8,578.3,754.14,444.89,338.31,HR,North
BetaLtd,2023-12-03,1493.7,1120.05,667.25,826.45,567.3,511.09,Operations,East
BetaLtd,2023-12-04,1909.36,1716.51,929.0,980.36,416.93,228.45,IT,West
BetaLtd,2023-12-05,1638.31,1265.63,639.02,999.29,585.78,488.18,Operations,East
BetaLtd,2023-12-06,1611.53,1162.71,696.98,914.56,505.85,449.13,Operations,North
BetaLtd,2023-12-07,1634.17,916.9,485.13,1149.04,794.98,693.73,IT,East
BetaLtd,2023-12-08,1496.12,1177.21,804.97,691.14,280.35,141.94,Operations,East
BetaLtd,2023-12-09,1889.7,1350.89,906.74,982.96,567.54,429.73,Marketing,East
BetaLtd,2023-12-10,1148.95,778.71,427.57,721.39,487.11,424.92,HR,South
BetaLtd,2023-12-11,1735.53,1813.0,1180.93,554.59,30.95,-50.53,Marketing,East
BetaLtd,2023-12-12,1818.88,1158.67,629.93,1188.95,765.08,629.05,IT,South
BetaLtd,2023-12-13,1568.64,1514.92,930.88,637.77,54.21,-93.4,Operations,North
BetaLtd,2023-12-14,803.02,387.64,201.63,601.39,481.49,379.47,HR,South
BetaLtd,2023-12-15,1048.22,569.43,379.08,669.13,449.99,399.36,HR,East
BetaLtd,2023-12-16,2216.9,2404.12,1443.15,773.75,286.24,153.23,Marketing,North
BetaLtd,2023-12-17,1498.15,1174.62,737.96,760.2,500.74,437.86,HR,West
BetaLtd,2023-12-18,1697.28,1471.32,1001.15,696.13,272.44,152.1,Marketing,North
BetaLtd,2023-12-19,1415.55,1181.47,796.47,619.08,261.89,132.6,HR,West
BetaLtd,2023-12-20,2114.66,2858.85,1613.24,501.43,-315.67,-460.92,Marketing,West
BetaLtd,2023-12-21,814.47,566.25,344.48,469.99,282.16,181.26,HR,South
BetaLtd,2023-12-22,1625.69,1082.22,710.22,915.46,503.2,421.51,Operations,North
BetaLtd,2023-12-23,1559.78,1313.42,818.9,740.88,260.21,110.66,Marketing,East
BetaLtd,2023-12-24,1047.12,906.3,469.11,578.01,256.89,114.17,HR,North
BetaLtd,2023-12-25,1959.94,1576.37,941.0,1018.95,464.51,337.64,Marketing,North
BetaLtd,2023-12-26,1523.63,1487.71,993.01,530.62,189.22,132.79,Operations,East
BetaLtd,2023-12-27,1820.83,1280.87,661.45,1159.38,707.24,559.44,IT,North
BetaLtd,2023-12-28,1696.84,849.51,532.79,1164.05,833.64,695.29,IT,East
BetaLtd,2023-12-29,2003.05,2013.83,1142.79,860.25,106.72,-4.92,Operations,North
BetaLtd,2023-12-30,1677.25,1389.03,912.57,764.68,392.66,268.41,Marketing,South
BetaLtd,2023-12-31,1409.92,978.79,669.42,740.5,423.88,337.44,Operations,North
BetaLtd,2024-01-01,1689.41,1517.12,992.52,696.89,220.16,159.37,Operations,North
BetaLtd,2024-01-02,1604.91,1192.43,818.45,786.47,388.45,249.12,HR,North
BetaLtd,2024-01-03,1253.85,1092.05,696.7,557.15,292.79,173.22,Operations,South
BetaLtd,2024-01-04,1744.0,868.38,555.27,1188.73,864.44,744.95,HR,West
BetaLtd,2024-01-05,1825.83,1320.21,857.36,968.47,470.82,355.34,Operations,North
BetaLtd,2024-01-06,2211.21,1663.27,972.68,1238.53,602.32,488.99,Marketing,East
BetaLtd,2024-01-07,1590.03,899.43,583.29,1006.74,665.17,614.82,IT,East
BetaLtd,2024-01-08,2329.3,5962.29,3670.57,-1341.27,-3662.97,-3809.73,Marketing,North
BetaLtd,2024-01-09,1914.82,1676.27,894.39,1020.43,570.97,443.47,IT,North
BetaLtd,2024-01-10,1463.33,1102.93,565.26,898.07,600.69,465.39,HR,North
BetaLtd,2024-01-11,1766.34,1206.76,675.65,1090.68,772.48,668.54,IT,East
BetaLtd,2024-01-12,1514.4,1385.84,829.58,684.82,280.16,213.8,HR,West
BetaLtd,2024-01-13,2478.0,1984.18,1082.19,1395.81,898.22,774.96,IT,North
BetaLtd,2024-01-14,1432.71,777.89,460.07,972.64,810.39,682.93,HR,East
BetaLtd,2024-01-15,1590.32,726.57,442.59,1147.73,881.44,822.25,HR,North
BetaLtd,2024-01-16,1694.52,1206.32,813.3,881.23,622.68,540.79,Operations,South
BetaLtd,2024-01-17,2334.29,1466.03,823.25,1511.03,1103.7,1026.43,IT,West
BetaLtd,2024-01-18,1966.31,1552.26,886.53,1079.78,662.36,606.3,Operations,West
BetaLtd,2024-01-19,2113.77,1787.8,978.07,1135.69,739.89,625.49,Marketing,South
BetaLtd,2024-01-20,2069.87,1978.77,1356.56,713.31,261.38,182.8,IT,West
BetaLtd,2024-01-21,1930.43,1263.23,644.33,1286.1,794.77,725.5,Marketing,South
BetaLtd,2024-01-22,2100.83,1946.21,1066.37,1034.46,426.99,323.57,Marketing,East
BetaLtd,2024-01-23,2521.07,2371.94,1567.83,953.24,180.12,52.07,Marketing,West
BetaLtd,2024-01-24,2269.51,1705.94,1005.15,1264.36,847.17,788.67,Marketing,East
BetaLtd,2024-01-25,1612.35,1208.15,674.03,938.33,528.06,477.05,HR,West
BetaLtd,2024-01-26,1889.3,1265.99,854.31,1034.99,665.51,560.21,IT,East
BetaLtd,2024-01-27,1955.58,1400.77,839.7,1115.88,827.87,757.72,Marketing,South
BetaLtd,2024-01-28,1618.87,902.07,622.04,996.82,752.7,623.81,Operations,South
BetaLtd,2024-01-29,2032.26,2923.49,2039.65,-7.4,-838.4,-983.45,Marketing,East
BetaLtd,2024-01-30,1731.71,1242.51,811.35,920.35,525.01,420.9,HR,West
BetaLtd,2024-01-31,1735.08,1483.05,920.68,814.4,284.38,232.81,IT,East
BetaLtd,2024-02-01,1985.78,1465.98,945.34,1040.44,560.65,453.19,Operations,East
BetaLtd,2024-02-02,1404.63,952.02,506.95,897.68,610.48,481.11,HR,South
BetaLtd,2024-02-03,2187.03,1259.82,768.2,1418.84,1083.95,1026.96,IT,West
BetaLtd,2024-02-04,2593.13,2664.76,1638.14,955.0,312.02,241.46,IT,West
BetaLtd,2024-02-05,1421.0,1242.64,742.18,678.82,353.53,258.13,Operations,East
BetaLtd,2024-02-06,2405.91,1424.21,810.28,1595.63,1191.78,1119.72,IT,North
BetaLtd,2024-02-07,2686.83,2903.5,1849.91,836.92,-174.44,-228.63,Marketing,West
BetaLtd,2024-02-08,2051.04,1597.2,1110.02,941.03,394.29,275.44,Operations,East
BetaLtd,2024-02-09,2214.21,1719.83,1126.53,1087.68,601.19,514.35,Operations,West
BetaLtd,2024-02-10,1215.86,980.63,613.25,602.61,390.3,318.22,HR,West
BetaLtd,2024-02-11,2088.9,1358.22,886.27,1202.63,827.31,685.07,IT,South
BetaLtd,2024-02-12,1736.89,1657.76,1009.36,727.53,297.93,232.56,Operations,East
BetaLtd,2024-02-13,1986.52,1499.18,934.88,1051.64,692.22,587.02,IT,South
BetaLtd,2024-02-14,2598.51,2279.67,1483.39,1115.11,448.25,305.3,Marketing,East
BetaLtd,2024-02-15,1636.12,1053.3,614.15,1021.98,697.47,586.38,HR,North
BetaLtd,2024-02-16,2035.0,1597.14,811.61,1223.39,680.82,619.28,IT,South
BetaLtd,2024-02-17,1363.92,1723.48,964.5,399.42,-40.26,-115.4,HR,South
BetaLtd,2024-02-18,1963.15,1482.34,905.24,1057.91,590.64,458.5,HR,West
BetaLtd,2024-02-19,2056.09,1130.34,751.7,1304.39,956.17,904.4,IT,East
BetaLtd,2024-02-20,1405.07,573.17,295.96,1109.11,985.85,926.46,HR,East
BetaLtd,2024-02-21,2327.68,2259.25,1259.71,1067.97,266.44,148.55,IT,West
BetaLtd,2024-02-22,1308.8,634.53,426.69,882.1,630.88,578.49,HR,West
BetaLtd,2024-02-23,2598.57,1966.09,1038.32,1560.25,818.51,726.9,IT,North
BetaLtd,2024-02-24,1578.41,1081.2,693.84,884.56,503.8,374.64,Operations,East
BetaLtd,2024-02-25,1600.89,1320.28,843.99,756.9,427.95,364.17,HR,West
BetaLtd,2024-02-26,1444.67,877.18,515.72,928.95,652.53,557.41,HR,East
BetaLtd,2024-02-27,1605.2,1139.42,674.47,930.74,545.12,490.43,HR,North
BetaLtd,2024-02-28,2044.69,1637.2,1104.93,939.75,390.31,311.66,Operations,North
BetaLtd,2024-02-29,1035.6,400.43,217.42,818.18,665.26,548.82,HR,South
BetaLtd,2024-03-01,2603.0,2488.03,1304.5,1298.5,693.56,606.76,Marketing,North
BetaLtd,2024-03-02,1488.64,1004.21,529.15,959.49,710.34,658.39,HR,East
BetaLtd,2024-03-03,1701.34,2639.2,1531.94,169.4,-666.01,-750.35,Operations,East
BetaLtd,2024-03-04,2809.86,3265.06,1772.96,1036.9,97.67,-10.65,Marketing,North
BetaLtd,2024-03-05,1848.63,1169.5,621.7,1226.93,984.13,915.38,Operations,East
BetaLtd,2024-03-06,2079.7,2852.79,1906.26,173.44,-920.55,-1002.33,IT,South
BetaLtd,2024-03-07,1626.46,775.61,412.58,1213.88,1005.02,929.01,HR,South
BetaLtd,2024-03-08,2161.54,2209.13,1478.25,683.28,195.14,118.34,Marketing,East
BetaLtd,2024-03-09,1912.31,1181.29,636.22,1276.1,969.51,910.36,Operations,East
BetaLtd,2024-03-10,2476.81,2845.57,1637.03,839.77,14.29,-106.94,Marketing,East
BetaLtd,2024-03-11,2512.73,2969.93,1621.65,891.07,209.0,75.08,Marketing,North
BetaLtd,2024-03-12,2400.98,4191.66,2865.52,-464.54,-1998.77,-2141.82,Marketing,East
BetaLtd,2024-03-13,1525.24,679.57,451.98,1073.26,855.82,795.94,HR,South
BetaLtd,2024-03-14,1680.06,783.31,520.71,1159.35,964.48,815.02,HR,South
BetaLtd,2024-03-15,1894.42,1573.81,1014.41,880.01,468.05,358.23,HR,West
BetaLtd,2024-03-16,2010.57,1755.29,1113.91,896.67,508.01,409.14,Operations,South
BetaLtd,2024-03-17,2365.09,1823.58,1222.76,1142.33,774.81,427.92,Operations,West
BetaLtd,2024-03-18,2069.39,1436.82,841.15,1228.24,851.07,781.52,Operations,North
BetaLtd,2024-03-19,2158.22,1069.52,731.43,1426.79,1115.11,1055.88,HR,West
BetaLtd,2024-03-20,2582.26,1469.48,852.16,1730.1,1273.38,1196.43,IT,North
BetaLtd,2024-03-21,1972.98,1554.31,811.99,1160.99,820.34,688.44,Operations,East
BetaLtd,2024-03-22,2161.9,1885.28,1287.05,874.86,182.9,113.85,Marketing,South
BetaLtd,2024-03-23,1639.78,692.36,425.92,1213.86,988.26,887.68,HR,East
BetaLtd,2024-03-24,2741.56,2755.31,1629.69,1111.87,492.14,436.93,Marketing,West
BetaLtd,2024-03-25,2158.56,1922.26,1258.82,899.74,346.69,260.19,Operations,East
BetaLtd,2024-03-26,2441.81,5214.27,3037.85,-596.05,-2174.71,-2235.1,Marketing,North
BetaLtd,2024-03-27,1577.55,1219.17,709.19,868.36,458.95,373.91,HR,East
BetaLtd,2024-03-28,1926.31,1348.17,742.31,1184.0,647.52,583.84,Operations,East
BetaLtd,2024-03-29,1601.46,1095.88,696.52,904.95,611.57,556.24,Operations,North
BetaLtd,2024-03-30,2130.58,1375.37,895.09,1235.5,847.0,795.64,HR,West
